Break (Standard) : Time at Break (Standard),215.9,s,,
Break (Standard) : Load at Break (Standard),-51.77414,N,,
Break (Standard) : Extension at Break (Standard),3.59432,mm,,
Break (Standard) : Tensile strain (Strain 1) at Break (Standard),11.98106,%,,
Break (Standard) : Tensile stress at Break (Standard),-2.58974,MPa,,
Tensile strength : Time at Tensile strength,67.6,s,,
Tensile strength : Load at Tensile strength,2577.22192,N,,
Tensile strength : Extension at Tensile strength,1.1231,mm,,
Tensile strength : Tensile strain (Strain 1) at Tensile strength,3.74365,%,,
Tensile strength : Tensile stress at Tensile strength,128.91266,MPa,,
Specimen properties : Area,19.992,mm^2,,
Specimen properties : Final area,6.8272,mm^2,,
Specimen properties : Final length,32.57,mm,,
Specimen properties : Final thickness,1.36,mm,,
Specimen properties : Final width,5.02,mm,,
Specimen properties : Geometry,Rectangular,,,
Specimen properties : Length,30,mm,,
Specimen properties : Thickness,2.94,mm,,
Specimen properties : Width,6.8,mm,,
,,,,
Time,Extension,Load,Tensile strain (Extension),Tensile stress
(s),(mm),(N),(%),(MPa)
106.5,1.77113,2345.81689,5.90377,117.33778
106.6,1.77288,2346.59619,5.90959,117.37675
106.7,1.77454,2344.9541,5.91512,117.29462
106.8,1.77612,2343.89258,5.92039,117.24152
106.9,1.77779,2343.56079,5.92597,117.22493
107,1.77944,2342.99219,5.93147,117.19649
107.1,1.78116,2343.25269,5.9372,117.20952
107.2,1.78283,2341.96167,5.94276,117.14494
107.3,1.78438,2340.79224,5.94792,117.08644
107.4,1.78606,2341.21216,5.95353,117.10744
107.5,1.78777,2340.96973,5.95925,117.09532
107.6,1.78959,2341.53149,5.96529,117.12342
107.7,1.79132,2339.57251,5.97106,117.02543
107.8,1.79275,2336.52563,5.97583,116.87302
107.9,1.79438,2337.45361,5.98126,116.91945
108,1.79616,2338.5835,5.98721,116.97596
108.1,1.79801,2338.54028,5.99338,116.9738
108.2,1.79972,2336.2229,5.99907,116.85789
108.3,1.80113,2333.08203,6.00375,116.70078
108.4,1.80276,2334.28369,6.00919,116.76089
108.5,1.80454,2335.4375,6.01513,116.8186
108.6,1.8063,2335.03564,6.02101,116.7985
108.7,1.80806,2334.1438,6.02686,116.75389
108.8,1.80942,2329.93579,6.03141,116.5434
108.9,1.81098,2330.8252,6.0366,116.58789
109,1.81277,2333.00317,6.04257,116.69683
109.1,1.81466,2333.30957,6.04887,116.71216
109.2,1.81642,2331.28418,6.05474,116.61085
109.3,1.81773,2326.35596,6.05912,116.36434
109.4,1.81925,2327.40308,6.06417,116.41672
109.5,1.82112,2330.62671,6.07039,116.57796
109.6,1.82305,2330.40552,6.07683,116.5669
109.7,1.82469,2327.0105,6.0823,116.39708
109.8,1.82603,2323.40698,6.08677,116.21684
109.9,1.82756,2324.4397,6.09187,116.26849
110,1.82936,2326.93457,6.09788,116.39328
110.1,1.8313,2327.5332,6.10433,116.42323
110.2,1.83305,2325.25757,6.11018,116.3094
110.3,1.83436,2320.22339,6.11454,116.05759
110.4,1.83586,2321.27417,6.11954,116.11015
110.5,1.83775,2324.76416,6.12584,116.28472
110.6,1.83979,2325.69043,6.13264,116.33105
110.7,1.84144,2321.2312,6.13813,116.108
110.8,1.84274,2317.24316,6.14246,115.90852
110.9,1.84428,2318.4873,6.14759,115.97075
111,1.84619,2321.96265,6.15397,116.14458
111.1,1.84824,2322.22485,6.1608,116.1577
111.2,1.84984,2317.36719,6.16614,115.91472
111.3,1.85108,2313.20532,6.17027,115.70654
111.4,1.85261,2315.28784,6.17537,115.81071
111.5,1.85458,2319.59595,6.18194,116.02621
111.6,1.85655,2318.76514,6.18851,115.98465
111.7,1.85803,2313.86133,6.19342,115.73936
111.8,1.85945,2312.12842,6.19816,115.65268
111.9,1.86096,2312.47852,6.20321,115.67019
112,1.86283,2315.65039,6.20942,115.82885
112.1,1.86478,2315.95752,6.21593,115.84421
112.2,1.8664,2312.06836,6.22132,115.64967
112.3,1.86781,2309.48267,6.22603,115.52034
112.4,1.8693,2309.36865,6.23099,115.51463
112.5,1.87111,2312.03198,6.23704,115.64786
112.6,1.87307,2312.82446,6.24357,115.68749
112.7,1.8746,2308.25073,6.24866,115.45872
112.8,1.87606,2306.7356,6.25353,115.38293
112.9,1.87758,2306.83276,6.2586,115.38779
113,1.87936,2309.09985,6.26455,115.50119
113.1,1.8813,2309.67798,6.271,115.53011
113.2,1.88294,2306.33179,6.27648,115.36273
113.3,1.88447,2304.29077,6.28158,115.26064
113.4,1.88603,2303.94946,6.28676,115.24357
113.5,1.8878,2305.64819,6.29267,115.32854
113.6,1.8897,2306.19751,6.299,115.35602
113.7,1.89126,2302.37939,6.30419,115.16503
113.8,1.89279,2301.3252,6.30931,115.1123
113.9,1.89442,2301.56079,6.31473,115.12408
114,1.89618,2302.53125,6.32061,115.17263
114.1,1.89802,2302.53467,6.32672,115.1728
114.2,1.89962,2299.69458,6.33206,115.03074
114.3,1.90121,2298.99023,6.33736,114.99551
114.4,1.90282,2298.61011,6.34274,114.97649
114.5,1.9045,2298.81812,6.34833,114.9869
114.6,1.90629,2299.11108,6.35429,115.00155
114.7,1.9079,2296.82129,6.35967,114.88702
114.8,1.90953,2296.43359,6.36509,114.86762
114.9,1.91114,2295.61401,6.37045,114.82663
115,1.91276,2295.40088,6.37587,114.81596
115.1,1.91453,2295.90942,6.38175,114.84141
115.2,1.91618,2294.65039,6.38728,114.77843
115.3,1.91791,2294.20239,6.39304,114.75602
115.4,1.91952,2292.3269,6.39841,114.66221
115.5,1.92107,2291.6355,6.40356,114.62762
115.6,1.92279,2292.28149,6.40931,114.65993
115.7,1.92442,2291.2251,6.41475,114.60709
115.8,1.92612,2290.94165,6.4204,114.59292
115.9,1.92787,2290.90161,6.42623,114.59091
116,1.9294,2288.2229,6.43134,114.45692
116.1,1.93107,2288.89648,6.43691,114.49062
116.2,1.93277,2288.36865,6.44257,114.46422
116.3,1.93462,2289.08496,6.44872,114.50005
116.4,1.93636,2287.3125,6.45454,114.41138
116.5,1.93781,2284.13843,6.45938,114.25262
116.6,1.93939,2284.40601,6.46463,114.26601
116.7,1.9412,2286.26709,6.47067,114.35909
116.8,1.94304,2285.85645,6.4768,114.33855
116.9,1.94473,2283.50854,6.48243,114.22112
117,1.94617,2280.6106,6.48725,114.07616
117.1,1.94772,2281.13354,6.49241,114.10232
117.2,1.94949,2282.87695,6.4983,114.18952
117.3,1.95135,2283.38745,6.50451,114.21506
117.4,1.95314,2281.63184,6.51047,114.12724
117.5,1.95451,2277.29492,6.51505,113.91031
117.6,1.95595,2276.89575,6.51984,113.89034
117.7,1.95779,2280.20825,6.52595,114.05603
117.8,1.95969,2280.37988,6.53232,114.06461
117.9,1.9614,2278.04639,6.538,113.9479
118,1.96279,2274.15771,6.54263,113.75339
118.1,1.96427,2274.39673,6.54758,113.76534
118.2,1.96608,2277.01489,6.5536,113.8963
118.3,1.96802,2277.44922,6.56006,113.91802
118.4,1.96974,2274.6582,6.5658,113.77842
118.5,1.97114,2270.78906,6.57047,113.58488
118.6,1.97253,2270.1665,6.5751,113.55374
118.7,1.97434,2273.56372,6.58112,113.72367
118.8,1.9763,2274.62866,6.58767,113.77694
118.9,1.97799,2271.72876,6.59331,113.63189
119,1.97946,2268.42578,6.59818,113.46667
119.1,1.9809,2267.61035,6.603,113.42589
119.2,1.98273,2270.73364,6.60909,113.58212
119.3,1.98473,2271.56445,6.61575,113.62367
119.4,1.98639,2267.97632,6.6213,113.44419
119.5,1.98781,2264.73193,6.62602,113.28191
119.6,1.98924,2264.34302,6.6308,113.26245
119.7,1.99108,2267.37085,6.63692,113.4139
119.8,1.99314,2268.52979,6.6438,113.47188
119.9,1.99474,2264.03076,6.64912,113.24683
120,1.99614,2261.50781,6.65379,113.12064
120.1,1.99766,2261.81348,6.65887,113.13593
120.2,1.99945,2264.27661,6.66484,113.25913
120.3,2.0014,2264.66309,6.67132,113.27847
120.4,2.00302,2261.22803,6.67672,113.10664
120.5,2.00449,2258.95728,6.68163,112.99306
120.6,2.00597,2258.37061,6.68657,112.96371
120.7,2.00773,2260.72241,6.69244,113.08135
120.8,2.00967,2261.27368,6.69889,113.10892
120.9,2.01128,2257.96802,6.70428,112.94357
121,2.01273,2255.30444,6.7091,112.81034
121.1,2.01425,2255.44775,6.71416,112.81751
121.2,2.01604,2257.57617,6.72014,112.92397
121.3,2.01801,2258.13892,6.72669,112.95213
121.4,2.01961,2254.15479,6.73203,112.75284
121.5,2.02108,2252.63184,6.73692,112.67666
121.6,2.02267,2252.71851,6.74223,112.68099
121.7,2.02435,2253.52417,6.74783,112.72129
121.8,2.02625,2254.82788,6.75416,112.78651
121.9,2.02791,2251.91895,6.75972,112.641
122,2.02944,2249.98193,6.76481,112.54411
122.1,2.03105,2249.68481,6.77016,112.52925
122.2,2.03275,2250.46509,6.77585,112.56828
122.3,2.03464,2251.37549,6.78215,112.61382
122.4,2.03628,2248.16772,6.78758,112.45336
122.5,2.03786,2246.89307,6.79286,112.3896
122.6,2.03953,2246.95142,6.79845,112.39252
122.7,2.04117,2246.34082,6.8039,112.36198
122.8,2.04298,2246.979,6.80993,112.39391
122.9,2.04462,2244.87427,6.81541,112.28863
123,2.04621,2244.0647,6.8207,112.24813
123.1,2.04788,2243.86353,6.82627,112.23807
123.2,2.04948,2242.95483,6.83161,112.19261
123.3,2.05127,2243.60571,6.83755,112.22517
123.4,2.05288,2241.49292,6.84292,112.11949
123.5,2.05452,2241.23804,6.84841,112.10674
123.6,2.05623,2241.21313,6.85411,112.1055
123.7,2.05779,2239.427,6.85931,112.01615
123.8,2.05955,2240.13477,6.86516,112.05156
123.9,2.0612,2238.67871,6.87068,111.97872
124,2.06284,2237.53369,6.87613,111.92145
124.1,2.06459,2237.74756,6.88197,111.93214
124.2,2.06613,2235.65894,6.88712,111.82767
124.3,2.06774,2235.51782,6.89247,111.82062
124.4,2.06941,2235.15308,6.89804,111.80237
124.5,2.07115,2235.54443,6.90383,111.82195
124.6,2.07294,2235.11816,6.90979,111.80063
124.7,2.07447,2232.21533,6.9149,111.65543
124.8,2.07607,2231.94849,6.92024,111.64207
124.9,2.07774,2231.97803,6.9258,111.64355
125,2.07953,2232.28833,6.93176,111.65908
125.1,2.08129,2231.62012,6.93764,111.62566
125.2,2.08284,2228.91187,6.94281,111.49019
125.3,2.08438,2227.92896,6.94792,111.44102
125.4,2.0861,2228.79053,6.95366,111.48412
125.5,2.08795,2229.56226,6.95982,111.52272
125.6,2.08978,2228.63403,6.96592,111.47629
125.7,2.0913,2224.83545,6.97099,111.28629
125.8,2.09272,2223.57983,6.97574,111.22348
125.9,2.09444,2225.66479,6.98145,111.32777
126,2.0963,2226.28931,6.98767,111.35901
126.1,2.09808,2224.98145,6.9936,111.29359
126.2,2.09954,2221.06274,6.99845,111.09757
126.3,2.10099,2220.31372,7.0033,111.0601
126.4,2.10272,2222.1853,7.00905,111.15372
126.5,2.10458,2223.20605,7.01528,111.20478
126.6,2.1064,2221.5957,7.02133,111.12423
126.7,2.10788,2217.91626,7.02628,110.94019
126.8,2.10929,2216.36694,7.03095,110.86269
126.9,2.11104,2218.87109,7.0368,110.98795
127,2.11298,2219.802,7.04327,111.03451
127.1,2.1147,2217.35938,7.049,110.91233
127.2,2.11612,2213.87671,7.05374,110.73813
127.3,2.11752,2212.96094,7.05841,110.69232
127.4,2.11931,2215.82544,7.06436,110.8356
127.5,2.12123,2216.72705,7.07076,110.8807
127.6,2.12302,2214.67407,7.07673,110.77802
127.7,2.1245,2210.97217,7.08166,110.59284
127.8,2.12588,2209.41479,7.08628,110.51495
127.9,2.12769,2212.68677,7.09231,110.6786
128,2.12967,2213.38135,7.09889,110.71335
128.1,2.1314,2210.52515,7.10466,110.57048
128.2,2.13284,2206.9519,7.10947,110.39175
128.3,2.13429,2206.28101,7.1143,110.35819
128.4,2.1361,2209.08325,7.12032,110.49836
128.5,2.13811,2210.26636,7.12702,110.55754
128.6,2.13984,2206.70093,7.13279,110.3792
128.7,2.14119,2202.83911,7.13731,110.18603
128.8,2.14262,2202.5564,7.14206,110.17188
128.9,2.14446,2206.09912,7.14819,110.34909
129,2.14643,2206.54858,7.15477,110.37157
129.1,2.14805,2202.66113,7.16017,110.17712
129.2,2.14949,2200.3877,7.16497,110.06341
129.3,2.15098,2199.75366,7.16994,110.03169
129.4,2.15275,2201.92065,7.17585,110.14008
129.5,2.15471,2203.01489,7.18237,110.19482
129.6,2.15638,2199.09912,7.18793,109.99895
129.7,2.15784,2196.63647,7.1928,109.87577
129.8,2.1594,2196.43921,7.19801,109.86591
129.9,2.16108,2197.28369,7.2036,109.90814
130,2.16298,2198.54224,7.20994,109.9711
130.1,2.16458,2195.41187,7.21527,109.81451
130.2,2.16607,2193.42725,7.22025,109.71525
130.3,2.16767,2193.72632,7.22555,109.7302
130.4,2.16934,2194.18604,7.23113,109.7532
130.5,2.17123,2195.19067,7.23742,109.80345
130.6,2.17295,2192.97363,7.24316,109.69256
130.7,2.17449,2190.50952,7.24829,109.5693
130.8,2.17608,2189.94897,7.2536,109.54126
130.9,2.17774,2190.1936,7.25912,109.5535
131,2.17965,2191.74609,7.2655,109.63116
131.1,2.18124,2188.10327,7.27079,109.44894
131.2,2.18279,2186.81201,7.27597,109.38435
131.3,2.1845,2187.26611,7.28167,109.40707
131.4,2.18619,2186.96411,7.28732,109.39196
131.5,2.188,2186.96729,7.29334,109.39212
131.6,2.18957,2184.52002,7.29857,109.26971
131.7,2.19118,2183.82471,7.30392,109.23492
131.8,2.19285,2183.66113,7.3095,109.22675
131.9,2.19447,2182.79468,7.3149,109.1834
132,2.19624,2183.0437,7.32081,109.19586
132.1,2.19789,2181.48462,7.3263,109.11787
132.2,2.19946,2180.06372,7.33154,109.0468
132.3,2.20117,2180.41284,7.33725,109.06426
132.4,2.20279,2179.22681,7.34265,109.00494
132.5,2.20451,2179.01343,7.34837,108.99426
132.6,2.20619,2177.88037,7.35396,108.93759
132.7,2.20786,2176.9729,7.35953,108.8922
132.8,2.2096,2176.72314,7.36532,108.87971
132.9,2.21113,2174.53394,7.37042,108.7702
133,2.21276,2174.51733,7.37585,108.76937
133.1,2.21438,2174.01855,7.38125,108.74442
133.2,2.21609,2173.89771,7.38695,108.73838
133.3,2.21785,2173.92261,7.39284,108.73962
133.4,2.21947,2171.46191,7.39823,108.61654
133.5,2.22109,2170.87256,7.40362,108.58706
133.6,2.22272,2170.30981,7.40907,108.55891
133.7,2.22455,2171.27002,7.41515,108.60694
133.8,2.2263,2169.80322,7.42101,108.53357
133.9,2.2279,2167.43042,7.42632,108.41489
134,2.22946,2166.31396,7.43154,108.35904
134.1,2.23113,2166.44751,7.43709,108.36572
134.2,2.23294,2167.05933,7.44315,108.39632
134.3,2.23472,2165.97021,7.44907,108.34184
134.4,2.23622,2162.88599,7.45406,108.18757
134.5,2.23775,2162.05103,7.45917,108.14581
134.6,2.23946,2163.33228,7.46486,108.20989
134.7,2.24129,2163.83057,7.47096,108.23482
134.8,2.24308,2162.73413,7.47693,108.17998
134.9,2.24461,2159.3335,7.48202,108.00987
135,2.24601,2157.66943,7.48671,107.92664
135.1,2.24776,2159.82422,7.49253,108.03442
135.2,2.24961,2160.32446,7.49871,108.05944
135.3,2.25139,2158.95557,7.50463,107.99097
135.4,2.25291,2155.51245,7.50971,107.81875
135.5,2.25432,2153.62305,7.5144,107.72424
135.6,2.25608,2155.71362,7.52026,107.82881
135.7,2.25795,2156.48462,7.52651,107.86738
135.8,2.25968,2154.58496,7.53225,107.77235
135.9,2.26115,2151.26416,7.53718,107.60625
136,2.26258,2150.21802,7.54195,107.55392
136.1,2.26432,2152.25171,7.54773,107.65565
136.2,2.26627,2153.65576,7.55424,107.72588
136.3,2.26805,2151.16284,7.56016,107.60118
136.4,2.26953,2147.53027,7.56512,107.41948
136.5,2.27092,2146.05859,7.56975,107.34586
136.6,2.27268,2148.6438,7.57561,107.47517
136.7,2.27467,2149.96191,7.58225,107.54111
136.8,2.27644,2146.9834,7.58814,107.39212
136.9,2.27789,2142.95093,7.59295,107.19042
137,2.27931,2141.88672,7.59768,107.13718
137.1,2.28109,2144.67236,7.60363,107.27653
137.2,2.28297,2145.17554,7.6099,107.3017
137.3,2.28476,2143.26074,7.61586,107.20592
137.4,2.28621,2139.73877,7.62071,107.02975
137.5,2.28764,2138.72705,7.62548,106.97914
137.6,2.28936,2140.63574,7.63121,107.07462
137.7,2.29133,2141.98169,7.63777,107.14194
137.8,2.29308,2139.30396,7.6436,107.008
137.9,2.29454,2135.51196,7.64845,106.81832
138,2.29599,2134.46069,7.65329,106.76574
138.1,2.29773,2136.68579,7.65909,106.87704
138.2,2.29967,2137.63281,7.66556,106.92441
138.3,2.30138,2134.75269,7.67126,106.78034
138.4,2.30282,2131.61133,7.67608,106.62321
138.5,2.30435,2131.12061,7.68118,106.59866
138.6,2.30604,2132.29443,7.68678,106.65738
138.7,2.30786,2132.96924,7.69287,106.69113
138.8,2.30958,2131.14087,7.6986,106.59968
138.9,2.31107,2128.33032,7.70357,106.4591
139,2.3126,2127.68604,7.70865,106.42687
139.1,2.31434,2128.99438,7.71447,106.49231
139.2,2.31628,2129.94653,7.72093,106.53994
139.3,2.31793,2126.58765,7.72645,106.37193
139.4,2.31946,2124.54321,7.73153,106.26967
139.5,2.32106,2124.26831,7.73686,106.25591
139.6,2.32273,2124.4082,7.74244,106.26291
139.7,2.32466,2125.67847,7.74885,106.32645
139.8,2.32635,2122.57178,7.7545,106.17105
139.9,2.32789,2120.45435,7.75963,106.06514
140,2.32949,2119.93213,7.76495,106.03902
140.1,2.33109,2119.95532,7.77031,106.04018
140.2,2.33296,2121.19922,7.77653,106.1024
140.3,2.33467,2119.0376,7.78224,105.99428
140.4,2.33623,2116.90112,7.78744,105.88741
140.5,2.33787,2116.23584,7.79289,105.85413
140.6,2.33946,2115.68896,7.7982,105.82677
140.7,2.34124,2116.37695,7.80413,105.86119
140.8,2.34292,2114.69824,7.80972,105.77722
140.9,2.34456,2113.54858,7.8152,105.71971
141,2.34624,2112.69971,7.82081,105.67725
141.1,2.34779,2110.91553,7.82597,105.58801
141.2,2.34953,2111.82544,7.83177,105.63352
141.3,2.35121,2110.5022,7.83735,105.56734
141.4,2.35285,2109.4248,7.84282,105.51344
141.5,2.35452,2108.85938,7.84838,105.48516
141.6,2.35608,2107.2688,7.8536,105.4056
141.7,2.35777,2107.17969,7.85924,105.40114
141.8,2.35941,2106.21313,7.86471,105.3528
141.9,2.36117,2106.44067,7.87056,105.36417
142,2.36298,2105.79419,7.87659,105.33184
142.1,2.36449,2102.43091,7.88165,105.1636
142.2,2.3661,2102.43604,7.88699,105.16386
142.3,2.36777,2102.13062,7.89256,105.14859
142.4,2.36956,2102.63354,7.89854,105.17374
142.5,2.37134,2101.46289,7.90448,105.11519
142.6,2.37287,2098.34888,7.90958,104.95943
142.7,2.37439,2097.27905,7.91465,104.90591
142.8,2.37611,2098.07129,7.92037,104.94554
142.9,2.37792,2098.35889,7.92639,104.95992
143,2.37976,2097.75098,7.93255,104.92952
143.1,2.38123,2093.49023,7.93744,104.71639
143.2,2.3827,2092.81348,7.94234,104.68254
143.3,2.38439,2093.74976,7.94797,104.72938
143.4,2.38629,2095.21509,7.95429,104.80267
143.5,2.38808,2093.03052,7.96026,104.6934
143.6,2.38957,2089.56616,7.96523,104.52011
143.7,2.39099,2088.01807,7.96997,104.44268
143.8,2.39268,2089.57446,7.97561,104.52053
143.9,2.39457,2090.60474,7.98189,104.57206
144,2.39646,2089.64746,7.98819,104.52418
144.1,2.39792,2084.7793,7.99306,104.28068
144.2,2.39927,2082.87671,7.99756,104.18551
144.3,2.40095,2084.9729,8.00316,104.29036
144.4,2.40284,2086.51123,8.00947,104.3673
144.5,2.40472,2085.18188,8.01573,104.30081
144.6,2.40617,2080.58032,8.02057,104.07064
144.7,2.40752,2078.63867,8.02506,103.97352
144.8,2.40924,2081.06519,8.03078,104.09489
144.9,2.41118,2082.66504,8.03728,104.17492
145,2.41314,2081.61304,8.04382,104.1223
145.1,2.41458,2076.09619,8.0486,103.84634
145.2,2.4159,2073.91724,8.053,103.73735
145.3,2.41763,2076.7915,8.05877,103.88113
145.4,2.41965,2078.80469,8.06551,103.98183
145.5,2.42153,2076.72119,8.07177,103.87761
145.6,2.42293,2071.14624,8.07644,103.59875
145.7,2.42424,2069.32861,8.08078,103.50783
145.8,2.4259,2072.01074,8.08635,103.64199
145.9,2.42797,2074.87231,8.09325,103.78513
146,2.42992,2072.71948,8.09973,103.67744
146.1,2.43136,2067.19385,8.10453,103.40105
146.2,2.43263,2064.71289,8.10877,103.27695
146.3,2.43433,2067.93164,8.11445,103.43796
146.4,2.4364,2070.13403,8.12134,103.54812
146.5,2.4382,2066.84326,8.12734,103.38351
146.6,2.43963,2062.79321,8.13209,103.18093
146.7,2.44097,2061.02271,8.13656,103.09237
146.8,2.44268,2063.66968,8.14226,103.22477
146.9,2.44472,2065.50342,8.14906,103.3165
147,2.44655,2062.72144,8.15518,103.17734
147.1,2.44792,2057.91553,8.15973,102.93695
147.2,2.44928,2056.43042,8.16426,102.86266
147.3,2.45094,2058.71558,8.16981,102.97697
147.4,2.45291,2060.82666,8.17635,103.08257
147.5,2.45468,2057.78564,8.18228,102.93045
147.6,2.4562,2054.82495,8.18733,102.78236
147.7,2.45768,2053.41113,8.19225,102.71164
147.8,2.45932,2054.23926,8.19774,102.75306
147.9,2.46123,2055.63379,8.2041,102.82281
148,2.46306,2053.74951,8.2102,102.72856
148.1,2.46463,2051.05591,8.21542,102.59383
148.2,2.4661,2048.604,8.22033,102.47118
148.3,2.46769,2049.49561,8.22564,102.51579
148.4,2.4696,2051.16895,8.23199,102.59949
148.5,2.47131,2048.44946,8.23769,102.46346
148.6,2.47283,2046.03223,8.24275,102.34254
148.7,2.47445,2045.40039,8.24815,102.31094
148.8,2.47604,2044.9646,8.25348,102.28915
148.9,2.47793,2046.46326,8.25976,102.36411
149,2.47964,2043.65625,8.26546,102.2237
149.1,2.48125,2041.91577,8.27082,102.13664
149.2,2.48292,2041.1532,8.27639,102.0985
149.3,2.48444,2039.69836,8.28147,102.02573
149.4,2.48625,2040.96619,8.28751,102.08914
149.5,2.48793,2038.98816,8.2931,101.9902
149.6,2.48955,2037.70642,8.29849,101.92609
149.7,2.4912,2036.78259,8.30401,101.87988
149.8,2.49276,2035.4071,8.30919,101.81107
149.9,2.49447,2035.6283,8.3149,101.82214
150,2.4961,2034.03882,8.32034,101.74264
150.1,2.4978,2033.98669,8.32599,101.74003
150.2,2.49957,2033.3446,8.33191,101.70791
150.3,2.50107,2030.06079,8.33689,101.54366
150.4,2.50271,2030.4032,8.34237,101.56078
150.5,2.5044,2029.78174,8.348,101.52969
150.6,2.50612,2029.44409,8.35373,101.51281
150.7,2.50791,2028.88403,8.35969,101.48479
150.8,2.50947,2025.66235,8.36489,101.32365
150.9,2.51104,2024.9939,8.37012,101.29021
151,2.51276,2025.15149,8.37588,101.29809
151.1,2.51455,2025.04395,8.38184,101.29271
151.2,2.5164,2024.49243,8.38801,101.26512
151.3,2.51788,2020.20496,8.39292,101.05067
151.4,2.51937,2019.21558,8.39789,101.00117
151.5,2.52104,2019.95728,8.40347,101.03828
151.6,2.52288,2020.51477,8.40959,101.06616
151.7,2.5248,2020.547,8.41601,101.06777
151.8,2.52635,2015.86072,8.42116,100.83337
151.9,2.52774,2013.57336,8.42581,100.71896
152,2.52943,2015.33777,8.43144,100.80721
152.1,2.53125,2016.07556,8.43751,100.84412
152.2,2.53314,2015.40881,8.44381,100.81076
152.3,2.53468,2011.02734,8.44893,100.5916
152.4,2.536,2008.38062,8.45332,100.45921
152.5,2.53771,2010.68835,8.45903,100.57465
152.6,2.5396,2011.70801,8.46533,100.62565
152.7,2.54147,2010.54675,8.47157,100.56756
152.8,2.54302,2006.20203,8.47675,100.35023
152.9,2.54428,2002.86121,8.48093,100.18313
153,2.54592,2005.1416,8.4864,100.2972
153.1,2.54782,2006.97742,8.49274,100.38902
153.2,2.54981,2006.68909,8.49935,100.3746
153.3,2.55135,2001.526,8.50449,100.11634
153.4,2.55262,1998.19043,8.50873,99.9495
153.5,2.55426,2000.44031,8.51419,100.06203
153.6,2.55622,2002.1886,8.52074,100.14949
153.7,2.55807,2000.50903,8.5269,100.06548
153.8,2.55963,1996.69214,8.53211,99.87456
153.9,2.56093,1993.63245,8.53644,99.72151
154,2.56258,1995.56519,8.54195,99.81818
154.1,2.56452,1997.44836,8.54841,99.91238
154.2,2.56646,1996.11707,8.55487,99.84579
154.3,2.568,1991.75964,8.55999,99.62783
154.4,2.56931,1988.15723,8.56436,99.44764
154.5,2.5709,1990.02063,8.56966,99.54085
154.6,2.57289,1992.94238,8.5763,99.68699
154.7,2.57482,1990.92444,8.58274,99.58605
154.8,2.57633,1986.61218,8.58778,99.37035
154.9,2.57771,1984.05103,8.59236,99.24225
155,2.57929,1985.10193,8.59763,99.29482
155.1,2.58123,1987.45227,8.60411,99.41238
155.2,2.58313,1985.76599,8.61044,99.32803
155.3,2.58464,1981.52917,8.61546,99.1161
155.4,2.58601,1978.81555,8.62002,98.98037
155.5,2.58763,1980.11304,8.62542,99.04527
155.6,2.58956,1981.99414,8.63186,99.13936
155.7,2.59135,1979.89722,8.63782,99.03447
155.8,2.59285,1976.28247,8.64282,98.85366
155.9,2.59436,1975.26929,8.64786,98.80299
156,2.59594,1975.35254,8.65313,98.80714
156.1,2.59781,1976.81995,8.65936,98.88055
156.2,2.59963,1975.01001,8.66543,98.79002
156.3,2.60119,1971.99634,8.67062,98.63927
156.4,2.60274,1970.48694,8.67581,98.56377
156.5,2.6043,1969.69043,8.68101,98.52393
156.6,2.60615,1971.35242,8.68716,98.60706
156.7,2.60795,1969.49243,8.69317,98.51402
156.8,2.60951,1966.80554,8.69835,98.37962
156.9,2.61114,1966.00317,8.70381,98.33949
157,2.6127,1964.625,8.70899,98.27055
157.1,2.61453,1965.80408,8.71511,98.32954
157.2,2.6163,1964.00452,8.72101,98.23952
157.3,2.61785,1961.38037,8.72616,98.10826
157.4,2.61958,1961.96387,8.73192,98.13744
157.5,2.62118,1959.6875,8.73728,98.02358
157.6,2.6229,1959.58374,8.74299,98.01839
157.7,2.62464,1958.82715,8.7488,97.98055
157.8,2.6262,1956.46472,8.75401,97.86238
157.9,2.62793,1956.66138,8.75975,97.87222
158,2.62948,1954.11841,8.76495,97.74502
158.1,2.6312,1954.479,8.77065,97.76305
158.2,2.63289,1953.10486,8.77631,97.69432
158.3,2.63457,1952.05933,8.78189,97.64202
158.4,2.63633,1951.62048,8.78776,97.62007
158.5,2.63793,1948.62781,8.79311,97.47038
158.6,2.63949,1947.60669,8.79831,97.4193
158.7,2.64113,1947.23474,8.80376,97.4007
158.8,2.64282,1946.89124,8.8094,97.38351
158.9,2.64459,1946.30237,8.81529,97.35406
159,2.64627,1944.4425,8.82091,97.26102
159.1,2.64776,1942.08215,8.82588,97.14296
159.2,2.64941,1941.84521,8.83137,97.13111
159.3,2.65118,1941.98901,8.83726,97.13831
159.4,2.65293,1940.70728,8.84309,97.07419
159.5,2.6546,1938.67773,8.84866,96.97267
159.6,2.65606,1935.94214,8.85352,96.83584
159.7,2.65771,1936.78906,8.85903,96.8782
159.8,2.65948,1936.55066,8.86493,96.86628
159.9,2.66128,1935.72998,8.87094,96.82523
160,2.66303,1933.96582,8.87677,96.73698
160.1,2.66441,1930.18677,8.88135,96.54796
160.2,2.666,1930.45605,8.88668,96.56142
160.3,2.66781,1931.42334,8.89271,96.60981
160.4,2.6697,1931.16846,8.89901,96.59706
160.5,2.67139,1928.02832,8.90465,96.43999
160.6,2.67273,1924.0979,8.90909,96.24339
160.7,2.67432,1925.18005,8.91441,96.29752
